MASTER_CONTENT_ID,SERIES_ID,TITLE_BRIEF,CTGR_NAME,TITLE_DISPLAY_NAME,ORIGIN_TITLE,ENGLISHSUBTITLE,ENGLISHTITLE,TITLESHORT,EPISODE_NAME,EPISODE_ID,SUMMARY_LONG,SUMMARY_MEDIUM,SUMMARY_SHORT,KTRATING,RATING,GENRE_MAIN,SUB_GENRE1,SUB_GENRE2,SUB_GENRE3,SUB_GENRE4,SUB_GENRE5,DESCRIPTION,TITLESORTABLE,DIRECTOR,WRITER_DISPLAY,ACTORS_DISPLAY,YEAR,COUNTRY_OF_ORIGIN,CONTENT_LANGUAGE,DISTRIBUTOR,PUBLISHER,LOCAL_PREMIERE_YEAR,RELEASEDATE,BROAD_CHANNEL,BROAD_DATE,KEYWORD,AUDIOLANGUAGE,VIDEOSERVICETYPE,VIDEOTYPE,INGESTERTYPE,ACTORS_LEADING,ACTORS_SUPPORTING,GENRE_DISPLAY,Detail_Genre_Display
1003184600,,무민밸리 대소동 26회,OPEN > 애니메이션,26회 무민 골짜기의 11월,,,,무민밸리 대소동,26회 무민 골짜기의 11월,26,,"늦가을이 되자 스너프킨은 다시 길을 떠나려 한다. 하지만 그사이 무민 가족이 무민 골짜기를 떠난 사실을 알게 된다. 무민 하우스에 무민 가족을 그리워하며 모인 이들, 그리고 새로 찾아온 토플이 함께 무민 가족을 기다린다.",,,1,040300,040400,041300,,,,,무민밸리 대소동,마리카 마카로프,,"남도형,김영선,오수경,류승곤",2019,GBR,ENG,,,,,기타,,,KOR,VOD,일반,OPEN,,,14,
1003204205,,뽀뽀뽀 친구친구 1,어린이/유아 > 동화,뽀뽀뽀 친구친구 1 1화,,,,,20화 가을 운동회,1,,"세빈이가 키우는 달팽이가 사라졌어요. 달팽이는 늘 초록색 똥만 싸는 줄 알았던 세빈이에게 뽀미 언니가 달팽이는 먹는 음식의 색깔에 따라 똥 색깔이 달라진다는 걸 알려주고, 달팽이 똥 색깔을 따라가다 잃어버렸던 달팽이를 찾게 돼요. 키키는 자기도 달팽이처럼 색색깔 똥을 누겠다고 도전하는데…",,,1,031610,041611,,,,,,뽀뽀뽀 친구친구 1 1화,,,,2020,KOR,KOR,,,,,MBC,,,KOR,VOD,일반,,,,13,
1003204206,,뽀뽀뽀 친구친구 2,어린이/유아 > 동화,뽀뽀뽀 친구친구 2 1화,,,,,20화 같은 것 끼리끼리,20,,"['뽀뽀뽀 친구친구 2'의 2화를 무료로 감상하세요.]
뽀미 언니가 나라에는 아주 오래되고, 하나밖에 없는 귀한 것들을 나라의 보물로 정하고 지켜준다는 걸 알려줘요. 우리나라의 보물에는 숭례문과 흥인지문, 여러 탑과 등도 있다는 걸 알려주죠.",,,1,031610,041611,,,,,,뽀뽀뽀 친구친구 2 1화,,,,,KOR,KOR,,,,,MBC,,,KOR,VOD,일반,,,,13,
1003201672,,우당탕탕 은하안전단,어린이/유아 > 동화,우당탕탕 은하안전단 10화,,,,우당탕탕 은하안전단 10화,10화 환불해! 지금 당장!,10,,"콩트 백작은 콩알 로봇 군단을 쿠왕에게 보내 공격하도록 한다. 그러나, 너무 작은 콩알 로봇군단의 무기는 금세 망가지는데… 이때 콩알 로봇들의 눈에 쿠왕이 아무렇게나 어질러 둔 미술 도구들이 들어온다!",,,1,041610,041611,,,,,,우당탕탕 은하안전단,,,,2021,KOR,KOR,,,,,EBS,20210402,,KOR,VOD,일반,,,,13,
1003201095,,탄탄시리즈 딸기풀이 수학동화-규칙성- 1화,어린이/유아 > 동화,탄탄시리즈 딸기풀이 수학동화: 규칙성 1화,,,,,1화 빨간 모자를 조심해!,,,"['탄탄시리즈 딸기풀이 수학동화: 규칙성'의 1화를 무료로 감상하세요.]
엄마에게 말로만 듣던 빨간 모자를 마주친 꼬마 늑대는 빨간 모자를 무서워하지만, 빨간 모자가 만드는 과일 꼬치 패턴이 무척이나 궁금하답니다 빨간 모자와 함께 다양한 패턴을 배워요",,,1,041600,041602,,,,,,탄탄시리즈 딸기풀이 수학동화-규칙성-,,,,,KOR,KOR,,,,,,,,KOR,VOD,일반,,,,13,
1003201096,,탄탄시리즈 딸기풀이 수학동화-규칙성- 2화,어린이/유아 > 동화,탄탄시리즈 딸기풀이 수학동화: 규칙성 2화,,,,,2화 뒤죽박죽 마녀의 성,2,,뒤죽박죽 마녀의 성에 갇힌 왕자의 편지를 받은 공주는 규칙의 나라를 지나야만 왕자님께 갈 수 있어요  공주님과 함께 규칙을 찾아주세요,,,1,041600,041602,,,,,,탄탄시리즈 딸기풀이 수학동화-규칙성-,,,,,KOR,KOR,,,,,,,,KOR,VOD,일반,,,,13,
1003201097,,탄탄시리즈 딸기풀이 수학동화-규칙성- 3화,어린이/유아 > 동화,탄탄시리즈 딸기풀이 수학동화: 규칙성 3화,,,,,3화 제비야 기억나니?,3,,"머나먼 남쪽 나라로 떠나는 제비를 위해 친구들이 제비를 위한 책을 만들기로 해요 '제비야, 기억나니?' 친구들의 선물을 통해 주변 사물들이 가지고 있는 규칙에 대해 배워요",,,1,041600,041602,,,,,,탄탄시리즈 딸기풀이 수학동화-규칙성-,,,,,KOR,KOR,,,,,,,,KOR,VOD,일반,,,,13,
1003201074,,로켓걸의 서유기 모험,어린이/유아 > 동화,로켓걸의 서유기 모험 3화,,,,,3화 A Change in the Weather,3,,서유기 세계에 속한 저팔계는 어쩌다가 메트로 시티에 나타나게 된 것일까요? 사건의 시작은 삼장법사를 잡아먹으려는 악령의 계략에서 시작되는데……,,,1,041600,041604,,,,,,로켓걸의 서유기 모험,,,,,KOR,KOR,,,,,,,,ENG,VOD,일반,,,,13,
1003155272,,작은 소년들(영어),어린이/유아 > 동화,작은 소년들(영어) 22화,,,,,22화 Difficult Days,22,,쌍둥이 데미와 데이지에게 갑작스러운 불행이 닥칩니다. 플럼 필드 학교가 무거운 슬픔 속에 잠겨 있는 동안에도 서로를 위로하는 노력은 계속되는데……,,,1,041600,041604,,,,,,작은 소년들(영어),,,,,KOR,KOR,,,,,,,,ENG,VOD,일반,,,,13,
1003177012,,티디 율동동요,어린이/유아 > 동화,티디 율동동요 8화,,,,,8화 팡팡팡,8,,"'하나, 둘, 셋, 넷!' 펭펭펭 펭귄 댄스 팡팡팡 신나게 펭펭펭 펭귄 댄스 팡팡팡 '예!' 엉덩이를 흔들어 팡팡팡 요리조리 흔들어 팡팡팡 '우와! 멋있다!' 다 함께 춤춰요 팡팡팡 (팡) 고개를 흔들며 팡팡팡 (팡) 두 손 높이 들고 팡팡팡 (팡) '자, 우리 다시 응원해볼까?'",,,1,041601,041601,,,,,,경찰 특공대,,,,,KOR,KOR,,,,,,,,KOR,VOD,일반,,,,13,
1003202521,,BJ피싱클럽 48회(01월13일),스포츠 > e스포츠,피싱클럽 44회,,,,피싱클럽 44회,피싱클럽 44회,,,최고의 낚시꾼이 되기 위한 낚시 BJ들의 알짜팁,,,4,090100,,,,,,,BJ피싱클럽 48회(01월13일),,,,,KOR,KOR,,,,,,,,KOR,VOD,일반,,,,18,
1003202527,,BJ피싱클럽 54회(02월24일),스포츠 > e스포츠,피싱클럽 50회,,,,피싱클럽 50회,피싱클럽 50회,,,최고의 낚시꾼이 되기 위한 낚시 BJ들의 알짜팁,,,4,090100,,,,,,,BJ피싱클럽 54회(02월24일),,,,,KOR,KOR,,,,,,,,KOR,VOD,일반,,,,18,
1003202528,,A-CHU 92회(02월04일),스포츠 > e스포츠,A-CHU 10회,,,,A-CHU 10회,A-CHU 10회,10,,매주 놓쳐선 안되는 아프리카TV 추천 핫클립,,,4,090100,,,,,,,A-CHU 92회(02월04일),,,,,KOR,KOR,,,,,,,,KOR,VOD,일반,,,,18,
1003202530,,A-CHU 94회(02월18일),스포츠 > e스포츠,A-CHU 12회,,,,A-CHU 12회,A-CHU 12회,12,,매주 놓쳐선 안되는 아프리카TV 추천 핫클립,,,4,090100,,,,,,,A-CHU 94회(02월18일),,,,,KOR,KOR,,,,,,,,KOR,VOD,일반,,,,18,
1003202515,,BJ피싱클럽 42회(12월02일),스포츠 > e스포츠,피싱클럽 38회,,,,피싱클럽 38회,피싱클럽 38회,,,최고의 낚시꾼이 되기 위한 낚시 BJ들의 알짜팁,,,4,090100,,,,,,,BJ피싱클럽 42회(12월02일),,,,,KOR,KOR,,,,,,,,KOR,VOD,일반,,,,18,
1003202520,,BJ피싱클럽 47회(01월06일),스포츠 > e스포츠,피싱클럽 43회,,,,피싱클럽 43회,피싱클럽 43회,,,최고의 낚시꾼이 되기 위한 낚시 BJ들의 알짜팁,,,4,090100,,,,,,,BJ피싱클럽 47회(01월06일),,,,,KOR,KOR,,,,,,,,KOR,VOD,일반,,,,18,
1003202531,,A-CHU 95회(02월25일),스포츠 > e스포츠,A-CHU 13회,,,,A-CHU 13회,A-CHU 13회,13,,매주 놓쳐선 안되는 아프리카TV 추천 핫클립,,,4,090100,,,,,,,A-CHU 95회(02월25일),,,,,KOR,KOR,,,,,,,,KOR,VOD,일반,,,,18,
1003202525,,BJ피싱클럽 52회(02월10일),스포츠 > e스포츠,피싱클럽 48회,,,,피싱클럽 48회,피싱클럽 48회,,,최고의 낚시꾼이 되기 위한 낚시 BJ들의 알짜팁,,,4,090100,,,,,,,BJ피싱클럽 52회(02월10일),,,,,KOR,KOR,,,,,,,,KOR,VOD,일반,,,,18,
1003202516,,BJ피싱클럽 43회(12월09일),스포츠 > e스포츠,피싱클럽 39회,,,,피싱클럽 39회,피싱클럽 39회,,,최고의 낚시꾼이 되기 위한 낚시 BJ들의 알짜팁,,,4,090100,,,,,,,BJ피싱클럽 43회(12월09일),,,,,KOR,KOR,,,,,,,,KOR,VOD,일반,,,,18,
1003202519,,BJ피싱클럽 46회(12월30일),스포츠 > e스포츠,피싱클럽 42회,,,,피싱클럽 42회,피싱클럽 42회,,,최고의 낚시꾼이 되기 위한 낚시 BJ들의 알짜팁,,,4,090100,,,,,,,BJ피싱클럽 46회(12월30일),,,,,KOR,KOR,,,,,,,,KOR,VOD,일반,,,,18,
1003202534,,먹방 버킷리스트 60회(03월02일),스포츠 > e스포츠,먹방 버킷리스트 12회,,,,먹방 버킷리스트 12회,먹방 버킷리스트 12회,12,,"먹방의 원조, 먹방의 대가, 아프리카TV 먹방 BJ들의 리얼 먹방쇼",,,4,090100,,,,,,,먹방 버킷리스트 60회(03월02일),,,,,KOR,KOR,,,,,,,,KOR,VOD,일반,,,,18,
1003202523,,BJ피싱클럽 50회(01월27일),스포츠 > e스포츠,피싱클럽 46회,,,,피싱클럽 46회,피싱클럽 46회,,,최고의 낚시꾼이 되기 위한 낚시 BJ들의 알짜팁,,,4,090100,,,,,,,BJ피싱클럽 50회(01월27일),,,,,KOR,KOR,,,,,,,,KOR,VOD,일반,,,,18,
1003202526,,BJ피싱클럽 53회(02월17일),스포츠 > e스포츠,피싱클럽 49회,,,,피싱클럽 49회,피싱클럽 49회,,,최고의 낚시꾼이 되기 위한 낚시 BJ들의 알짜팁,,,4,090100,,,,,,,BJ피싱클럽 53회(02월17일),,,,,KOR,KOR,,,,,,,,KOR,VOD,일반,,,,18,
1003202518,,BJ피싱클럽 45회(12월23일),스포츠 > e스포츠,피싱클럽 41회,,,,피싱클럽 41회,피싱클럽 41회,,,최고의 낚시꾼이 되기 위한 낚시 BJ들의 알짜팁,,,4,090100,,,,,,,BJ피싱클럽 45회(12월23일),,,,,KOR,KOR,,,,,,,,KOR,VOD,일반,,,,18,
1003202517,,BJ피싱클럽 44회(12월16일),스포츠 > e스포츠,피싱클럽 40회,,,,피싱클럽 40회,피싱클럽 40회,,,최고의 낚시꾼이 되기 위한 낚시 BJ들의 알짜팁,,,4,090100,,,,,,,BJ피싱클럽 44회(12월16일),,,,,KOR,KOR,,,,,,,,KOR,VOD,일반,,,,18,
1003202524,,BJ피싱클럽 51회(02월03일),스포츠 > e스포츠,피싱클럽 47회,,,,피싱클럽 47회,피싱클럽 47회,,,최고의 낚시꾼이 되기 위한 낚시 BJ들의 알짜팁,,,4,090100,,,,,,,BJ피싱클럽 51회(02월03일),,,,,KOR,KOR,,,,,,,,KOR,VOD,일반,,,,18,
1003202522,,BJ피싱클럽 49회(01월20일),스포츠 > e스포츠,피싱클럽 45회,,,,피싱클럽 45회,피싱클럽 45회,,,최고의 낚시꾼이 되기 위한 낚시 BJ들의 알짜팁,,,4,090100,,,,,,,BJ피싱클럽 49회(01월20일),,,,,KOR,KOR,,,,,,,,KOR,VOD,일반,,,,18,
1003202529,,A-CHU 93회(02월11일),스포츠 > e스포츠,A-CHU 11회,,,,A-CHU 11회,A-CHU 11회,11,,매주 놓쳐선 안되는 아프리카TV 추천 핫클립,,,4,090100,,,,,,,A-CHU 93회(02월11일),,,,,KOR,KOR,,,,,,,,KOR,VOD,일반,,,,18,
1003202532,,먹방 버킷리스트 58회(02월16일),스포츠 > e스포츠,먹방 버킷리스트 10회,,,,먹방 버킷리스트 10회,먹방 버킷리스트 10회,10,,"먹방의 원조, 먹방의 대가, 아프리카TV 먹방 BJ들의 리얼 먹방쇼",,,4,090100,,,,,,,먹방 버킷리스트 58회(02월16일),,,,,KOR,KOR,,,,,,,,KOR,VOD,일반,,,,18,
1003202533,,먹방 버킷리스트 59회(02월23일),스포츠 > e스포츠,먹방 버킷리스트 11회,,,,먹방 버킷리스트 11회,먹방 버킷리스트 11회,11,,"먹방의 원조, 먹방의 대가, 아프리카TV 먹방 BJ들의 리얼 먹방쇼",,,4,090100,,,,,,,먹방 버킷리스트 59회(02월23일),,,,,KOR,KOR,,,,,,,,KOR,VOD,일반,,,,18,
1003186755,,너의 목소리가 보여 8 210319,CJ > Mnet,너의 목소리가 보여 8 210319,,,,너의 목소리가 보여 8 210319,슈퍼주니어,8,슈퍼주니어가 돌아왔다! 당당히 음치한테 선전포고! 오늘은 MC 이특이 아니라 슈퍼주니어 리더 이특! 슈주를 위해 특별한 미스터리 싱어 6인 등장! 멈추지 않는 이특의 MC 본능! 과연 음치를 제대로 잡을 수 있을까?,슈퍼주니어가 돌아왔다! 당당히 음치한테 선전포고! 오늘은 MC 이특이 아니라 슈퍼주니어 리더 이특! 슈주를 위해 특별한 미스터리 싱어 6인 등장! 멈추지 않는 이특의 MC 본능! 과연 음치를 제대로 잡을 수 있을까?,,,4,050100,,,,,,,너의 목소리가 보여 8,,,"김종국,유세윤,이특",2021,KOR,KOR,,,,,Mnet,20210319,,KOR,VOD,일반,,,,11,
1003202854,,ENHYPEN and HI S2 210324,CJ > Mnet,ENHYPEN and HI S2 210324,,,,ENHYPEN and HI S2 210324,ENHYPEN and HI S2 210324,2,"ENHYPEN의 1박 2일 여행기의 두 번째 이야기가 그려진다. 우선, 야식을 얻기 위해 다양한 게임을 진행한다. 또한, 모닥불 앞에서 서로를 향한 진심을 나누는 시간도 가진다.","ENHYPEN의 1박 2일 여행기의 두 번째 이야기가 그려진다. 우선, 야식을 얻기 위해 다양한 게임을 진행한다. 또한, 모닥불 앞에서 서로를 향한 진심을 나누는 시간도 가진다.",,,3,050100,,,,,,,ENHYPEN and HI S2,,,ENHYPEN,2021,KOR,KOR,,,,,Mnet,20210324,,KOR,VOD,일반,,,,11,
1003191060,,WayVision 2 11회,오리지널 > 예능,WayVision 2 11회,,,,WayVision 2 11회,WayVision 2 11회,,,"WayVision 시즌2 마지막 게임, ‘빗자루 하키’ 대결! 열정+체력 영.끌한 대결의 결과는?! 그리고 이어지는 감성(?) 바비큐 파티! 새카만 소시지부터 불붙은 삼겹살까지! 우당탕탕 WayV의 바비큐 파티가 보고 싶다면~?",,,1,150000,,,,,,,WayVision 2,,,"쿤,텐,윈윈,루카스,샤오쥔,헨드리,양양,데프콘",,KOR,KOR,,,,,,,,KOR,VOD,일반,,,,21,
1003202853,,ENHYPEN and HI S2 210317,CJ > Mnet,ENHYPEN and HI S2 210317,,,,ENHYPEN and HI S2 210317,데뷔 앨범 재킷 촬영,1,엔하이픈 7인 멤버가 함께하는 첫날! 숙소에서는 무슨 일이? 데뷔 앨범 재킷 촬영을 위해 제주도로 떠난 엔하이픈! 촬영 준비과정 대공개!,엔하이픈 7인 멤버가 함께하는 첫날! 숙소에서는 무슨 일이? 데뷔 앨범 재킷 촬영을 위해 제주도로 떠난 엔하이픈! 촬영 준비과정 대공개!,,,3,050100,,,,,,,ENHYPEN and HI S2,,,ENHYPEN,2021,KOR,KOR,,,,,Mnet,20210317,,KOR,VOD,일반,,,,11,
1003191061,,WayVision 2 12회,오리지널 > 예능,WayVision 2 12회,,,,WayVision 2 12회,WayVision 2 12회,,,대망의 동계스포츠 채널 폐회식! 멤버들이 직접 뽑은 이번 여행 최고의 순간은?! 그리고 드디어 공개되는 최종 1위의 주인공! 우승 트로피와 어마어마한 부상까지 싹쓸이해갈 영예의 1등은 누구?! WayV의 화려한 마지막 밤이 보고 싶다면~?,,,1,150000,,,,,,,WayVision 2,,,"쿤,텐,윈윈,루카스,샤오쥔,헨드리,양양,데프콘",,KOR,KOR,,,,,,,,KOR,VOD,일반,,,,21,
1003200579,,TMI NEWS 210324,CJ > Mnet,TMI NEWS 210324,,,,TMI NEWS 210324,TMI NEWS 210324,59,장병들 심장 저격 후 차트까지 뚫고 역주행했다! 브레이브걸스의 '롤린' 킬링 안무 배우기!,장병들 심장 저격 후 차트까지 뚫고 역주행했다! 브레이브걸스의 '롤린' 킬링 안무 배우기!,,,4,050100,050900,050300,,,,,TMI NEWS,신유선,,"전현무,장도연",2021,KOR,KOR,,,,,Mnet,20210324,"정보, 아이돌",KOR,VOD,일반,,,,11,
1003207503,,"(클립) [03/30][전국]부산 유흥업소發 감염 80명 넘어...""10곳 방역 위반""",클립 > 교육/지식/정보,(클립) YTN 데일리 뉴스 (2021),,,,(클립) YTN 데일리 뉴스 (2021),(클립) YTN 데일리 뉴스 (2021),,,"[03/30] [전국] 부산 유흥업소發 감염 80명 넘어...""10곳 방역 위반""",클립,,1,140000,,,,,,,(클립) YTN 데일리 뉴스 (2021),,,,,KOR,KOR,,,,,,,,KOR,VOD,클립,CLIP,,,90,
1003207509,,(클립) [03/29][전국]'나는 언제 맞나'...백신 접종 정보 알려주는 '국민비서' 개통,클립 > 교육/지식/정보,(클립) YTN 데일리 뉴스 (2021),,,,(클립) YTN 데일리 뉴스 (2021),(클립) YTN 데일리 뉴스 (2021),,,[03/29] [전국] '나는 언제 맞나'...백신 접종 정보 알려주는 '국민비서' 개통,클립,,1,140000,,,,,,,(클립) YTN 데일리 뉴스 (2021),,,,,KOR,KOR,,,,,,,,KOR,VOD,클립,CLIP,,,90,
1003207499,,"(클립) [03/30][정치]오세훈 ""풀자"" 박영선 ""나도""...선거 코앞, 부동산 규제 완화 봇물",클립 > 교육/지식/정보,(클립) YTN 데일리 뉴스 (2021),,,,(클립) YTN 데일리 뉴스 (2021),(클립) YTN 데일리 뉴스 (2021),,,"[03/30] [정치] 오세훈 ""풀자"" 박영선 ""나도""...선거 코앞, 부동산 규제 완화 봇물",클립,,1,140000,,,,,,,(클립) YTN 데일리 뉴스 (2021),,,,,KOR,KOR,,,,,,,,KOR,VOD,클립,CLIP,,,90,
1003207500,,"(클립) [03/30][국제]""WHO 조사팀, 코로나19 실험실 유출 '개연성 매우 낮다' 결론""",클립 > 교육/지식/정보,(클립) YTN 데일리 뉴스 (2021),,,,(클립) YTN 데일리 뉴스 (2021),(클립) YTN 데일리 뉴스 (2021),,,"[03/30] [와플뉴스] [자막뉴스] ""코로나19 실험실 유출은..."" WHO 조사 보고서 입수",클립,,1,140000,,,,,,,(클립) YTN 데일리 뉴스 (2021),,,,,KOR,KOR,,,,,,,,KOR,VOD,클립,CLIP,,,90,
1003207504,,(클립) [03/30][경제]소상공인에 4차 재난지원금 지급 시작...기준은 '매출 감소',클립 > 교육/지식/정보,(클립) YTN 데일리 뉴스 (2021),,,,(클립) YTN 데일리 뉴스 (2021),(클립) YTN 데일리 뉴스 (2021),,,[03/30] [경제] 소상공인에 4차 재난지원금 지급 시작...기준은 '매출 감소',클립,,1,140000,,,,,,,(클립) YTN 데일리 뉴스 (2021),,,,,KOR,KOR,,,,,,,,KOR,VOD,클립,CLIP,,,90,
1003207505,,(클립) [03/30][경제]눈에 튀거나 실수로 섭취하기도...손 소독제 사고 급증,클립 > 교육/지식/정보,(클립) YTN 데일리 뉴스 (2021),,,,(클립) YTN 데일리 뉴스 (2021),(클립) YTN 데일리 뉴스 (2021),,,[03/30] [경제] 눈에 튀거나 실수로 섭취하기도...손 소독제 사고 급증,클립,,1,140000,,,,,,,(클립) YTN 데일리 뉴스 (2021),,,,,KOR,KOR,,,,,,,,KOR,VOD,클립,CLIP,,,90,
1003207512,,"(클립) [03/30][국제]백악관 ""바이든, 김정은 만날 의향 없어...접근방식 달라""",클립 > 교육/지식/정보,(클립) YTN 데일리 뉴스 (2021),,,,(클립) YTN 데일리 뉴스 (2021),(클립) YTN 데일리 뉴스 (2021),,,"[03/30] [국제] 백악관 ""바이든, 김정은 만날 의향 없어...접근방식 달라""",클립,,1,140000,,,,,,,(클립) YTN 데일리 뉴스 (2021),,,,,KOR,KOR,,,,,,,,KOR,VOD,클립,CLIP,,,90,
1003207507,,"(클립) [03/30][사회][중점] ""대형 가상화폐 거래소도 못 믿어""...투자자 보호 실종",클립 > 교육/지식/정보,(클립) YTN 데일리 뉴스 (2021),,,,(클립) YTN 데일리 뉴스 (2021),(클립) YTN 데일리 뉴스 (2021),,,"[03/30] [사회] [중점] ""대형 가상화폐 거래소도 못 믿어""...투자자 보호 실종",클립,,1,140000,,,,,,,(클립) YTN 데일리 뉴스 (2021),,,,,KOR,KOR,,,,,,,,KOR,VOD,클립,CLIP,,,90,
1003207510,,"(클립) [03/30][정치]첫 토론 맞대결...박영선 ""말 바꾸기"" vs 오세훈 ""본질 흐리기""",클립 > 교육/지식/정보,(클립) YTN 데일리 뉴스 (2021),,,,(클립) YTN 데일리 뉴스 (2021),(클립) YTN 데일리 뉴스 (2021),,,"[03/30] [정치] 첫 토론 맞대결...박영선 ""말 바꾸기"" vs 오세훈 ""본질 흐리기""",클립,,1,140000,,,,,,,(클립) YTN 데일리 뉴스 (2021),,,,,KOR,KOR,,,,,,,,KOR,VOD,클립,CLIP,,,90,
1003207506,,"(클립) [03/30][전국]생후 7개월만에 학대로 '뇌사'...""엄마, 육아 스트레스 컸다""",클립 > 교육/지식/정보,(클립) YTN 데일리 뉴스 (2021),,,,(클립) YTN 데일리 뉴스 (2021),(클립) YTN 데일리 뉴스 (2021),,,"[03/30] [전국] 생후 7개월만에 학대로 '뇌사'...""엄마, 육아 스트레스 컸다""",클립,,1,140000,,,,,,,(클립) YTN 데일리 뉴스 (2021),,,,,KOR,KOR,,,,,,,,KOR,VOD,클립,CLIP,,,90,
1003207508,,(클립) [03/30][사회]'투기 의혹' 포천 공무원 영장 발부...특수본 첫 구속,클립 > 교육/지식/정보,(클립) YTN 데일리 뉴스 (2021),,,,(클립) YTN 데일리 뉴스 (2021),(클립) YTN 데일리 뉴스 (2021),,,[03/30] [사회] '투기 의혹' 포천 공무원 영장 발부...특수본 첫 구속,클립,,1,140000,,,,,,,(클립) YTN 데일리 뉴스 (2021),,,,,KOR,KOR,,,,,,,,KOR,VOD,클립,CLIP,,,90,
1003207513,,(클립) [03/30][경제]장위·신월7동 포함 16곳 2차 공공재개발 후보지 선정,클립 > 교육/지식/정보,(클립) YTN 데일리 뉴스 (2021),,,,(클립) YTN 데일리 뉴스 (2021),(클립) YTN 데일리 뉴스 (2021),,,[03/30] [경제] 장위·신월7동 포함 16곳 2차 공공재개발 후보지 선정,클립,,1,140000,,,,,,,(클립) YTN 데일리 뉴스 (2021),,,,,KOR,KOR,,,,,,,,KOR,VOD,클립,CLIP,,,90,
1003207511,,(클립) [03/29][전국]토론회에서 또 맞붙은 김영춘·박형준...지원사격도 본격화,클립 > 교육/지식/정보,(클립) YTN 데일리 뉴스 (2021),,,,(클립) YTN 데일리 뉴스 (2021),(클립) YTN 데일리 뉴스 (2021),,,[03/29] [전국] 토론회에서 또 맞붙은 김영춘·박형준...지원사격도 본격화,클립,,1,140000,,,,,,,(클립) YTN 데일리 뉴스 (2021),,,,,KOR,KOR,,,,,,,,KOR,VOD,클립,CLIP,,,90,
1003207514,,(클립) [03/30][경제]1년 미만 보유 토지거래 양도세 70%...비주택대출 LTV 규제,클립 > 교육/지식/정보,(클립) YTN 데일리 뉴스 (2021),,,,(클립) YTN 데일리 뉴스 (2021),(클립) YTN 데일리 뉴스 (2021),,,[03/30] [경제] 1년 미만 보유 토지거래 양도세 70%...비주택대출 LTV 규제,클립,,1,140000,,,,,,,(클립) YTN 데일리 뉴스 (2021),,,,,KOR,KOR,,,,,,,,KOR,VOD,클립,CLIP,,,90,
1003207516,,(클립) [03/30][와플뉴스][자막뉴스] 수에즈 운하 가로막았던 '에버기븐호' 물 위로 밀어 올린 방법,클립 > 교육/지식/정보,(클립) YTN 데일리 뉴스 (2021),,,,(클립) YTN 데일리 뉴스 (2021),(클립) YTN 데일리 뉴스 (2021),,,[03/30] [와플뉴스] [자막뉴스] 수에즈 운하 가로막았던 '에버기븐호' 물 위로 밀어 올린 방법,클립,,1,140000,,,,,,,(클립) YTN 데일리 뉴스 (2021),,,,,KOR,KOR,,,,,,,,KOR,VOD,클립,CLIP,,,90,
1003207502,,(클립) [03/29][국제]'피의 토요일'에 군부는 호화파티...미스 미얀마는 눈물의 호소,클립 > 교육/지식/정보,(클립) YTN 데일리 뉴스 (2021),,,,(클립) YTN 데일리 뉴스 (2021),(클립) YTN 데일리 뉴스 (2021),,,[03/29] [국제] '피의 토요일'에 군부는 호화파티...미스 미얀마는 눈물의 호소,클립,,1,140000,,,,,,,(클립) YTN 데일리 뉴스 (2021),,,,,KOR,KOR,,,,,,,,KOR,VOD,클립,CLIP,,,90,
1003207515,,"(클립) [03/30][와플뉴스][자막뉴스] ""코로나19 실험실 유출은..."" WHO 조사 보고서 입수",클립 > 교육/지식/정보,(클립) YTN 데일리 뉴스 (2021),,,,(클립) YTN 데일리 뉴스 (2021),(클립) YTN 데일리 뉴스 (2021),,,"[03/30] [와플뉴스] [자막뉴스] ""코로나19 실험실 유출은..."" WHO 조사 보고서 입수",클립,,1,140000,,,,,,,(클립) YTN 데일리 뉴스 (2021),,,,,KOR,KOR,,,,,,,,KOR,VOD,클립,CLIP,,,90,
1003207501,,"(클립) [03/30][사회]정경심 2심 증인 신청 대부분 기각...""이유 설명 부족""",클립 > 교육/지식/정보,(클립) YTN 데일리 뉴스 (2021),,,,(클립) YTN 데일리 뉴스 (2021),(클립) YTN 데일리 뉴스 (2021),,,"[03/30] [사회] 정경심 2심 증인 신청 대부분 기각...""이유 설명 부족""",클립,,1,140000,,,,,,,(클립) YTN 데일리 뉴스 (2021),,,,,KOR,KOR,,,,,,,,KOR,VOD,클립,CLIP,,,90,
1003207498,,(클립) [03/30][국제]좌초됐던 '에버기븐호' 완전 부양...수에즈 운하 통행 재개,클립 > 교육/지식/정보,(클립) YTN 데일리 뉴스 (2021),,,,(클립) YTN 데일리 뉴스 (2021),(클립) YTN 데일리 뉴스 (2021),,,[03/30] [국제] 좌초됐던 '에버기븐호' 완전 부양...수에즈 운하 통행 재개,클립,,1,140000,,,,,,,(클립) YTN 데일리 뉴스 (2021),,,,,KOR,KOR,,,,,,,,KOR,VOD,클립,CLIP,,,90,
1003207517,,(클립) [03/30][날씨] 11년 만의 최악 황사...큰 일교차 주의,클립 > 교육/지식/정보,(클립) YTN 데일리 뉴스 (2021),,,,(클립) YTN 데일리 뉴스 (2021),(클립) YTN 데일리 뉴스 (2021),,,[03/30] [날씨] 11년 만의 최악 황사...큰 일교차 주의,클립,,1,140000,,,,,,,(클립) YTN 데일리 뉴스 (2021),,,,,KOR,KOR,,,,,,,,KOR,VOD,클립,CLIP,,,90,
